row_title,obj_title,obj_cost,obj_reqs
Mental and Psychic Powers,Thousand Image Defense (Record of Ragnarok),10 SP,N/A
Mental and Psychic Powers,Disastrous Life (The Disastrous Life of Saiki K),60 SP,N/A
Mental and Psychic Powers,The Silence (Doctor Who),30 SP,N/A
Mental and Psychic Powers,Block Transfer Computation (Doctor Who),25 SP,N/A
Mental and Psychic Powers,The Best Of Both Worlds,30 SP,N/A
Mental and Psychic Powers,Gift of Mogo (Chronicle),15 SP,N/A
Mental and Psychic Powers,Colored Kingship (K Project),10 SP,N/A
Mental and Psychic Powers,Aura (Timespinner),15 SP,N/A
Mental and Psychic Powers,Holding the Vigil (Chronicles of Darkness - Hunter: the Vigil),5 SP,N/A
Mental and Psychic Powers,Lotus Sutra,3 SP,N/A
Mental and Psychic Powers,Omega-level Psiot (Valiant),30 SP,N/A
Mental and Psychic Powers, A Fistful Conversation,5 SP,N/A
Mental and Psychic Powers,Inheritance,4 SP,N/A
Mental and Psychic Powers,Bene Gesserit (Dune),5 SP,N/A
Mental and Psychic Powers,Mentat (Dune),5 SP,N/A
Mental and Psychic Powers,The Brotherhood (Assassins Creed),6 SP,N/A
Mental and Psychic Powers,Seamless Sublimity (Second Coming of Gluttony),10 SP,N/A
Mental and Psychic Powers,Vibe (CW Flash),10 SP,N/A
Mental and Psychic Powers,Mind Beyond Matter,7 SP,N/A
Mental and Psychic Powers,Aether Editing (Honkai: Star Rail),25 SP,N/A
Mental and Psychic Powers,Madness of Enlightenment,5 SP,N/A
Mental and Psychic Powers,Extermination of Geometrical Organ (Project Moon),18 SP,N/A
Mental and Psychic Powers,Distortion (Project Moon),15 SP,N/A
Mental and Psychic Powers,Ideal Self,10 SP,N/A
Mental and Psychic Powers,Thou Shalt Have None Other Before Me (Pantheon),14 SP,N/A
Mental and Psychic Powers,Empathic Mimicry (Heroes),25 SP,N/A
Mental and Psychic Powers,Mysteries of the Yack Ronin (Magical Girl ☆Sym-tan☆),15 SP,N/A
Mental and Psychic Powers,Mystery Detective ,10 SP,N/A
Mental and Psychic Powers,Diclonius Queen (Elfen Lied),15 SP,N/A
Mental and Psychic Powers,Alley Cat,5 SP,N/A
Mental and Psychic Powers,The Monopoly Man,6 SP,N/A
Mental and Psychic Powers,Jumper (Jumper),7 SP,N/A
Mental and Psychic Powers,Berserk,5 SP,N/A
Mental and Psychic Powers,Migeiko (Katanagatari),15 SP,N/A
Mental and Psychic Powers,Mind Master,15 SP,N/A
Mental and Psychic Powers,BONK!,1 SP,N/A
Mental and Psychic Powers, Innovation (Unconnected Oddities CYOA),3 SP,N/A
Mental and Psychic Powers,Epiphanies (Unconnected Oddities CYOA),3 SP,N/A
Mental and Psychic Powers,Homo Sensorium (Sense8),5 SP,N/A
Mental and Psychic Powers,Kihara (Raildex),10 SP,N/A
Mental and Psychic Powers,Master of None,15 SP,N/A
Mental and Psychic Powers,Antimeme (SCP Foundation),5 SP,N/A
Mental and Psychic Powers,Simulacrum,5 SP,N/A
Mental and Psychic Powers,A Mind Full of Hazards,10 SP,N/A
Mental and Psychic Powers,Agent [Insert Number Here],3 SP,N/A
Mental and Psychic Powers,Wildbow Willpower (Worm Meme Powers CYOA),3 SP,N/A
Mental and Psychic Powers,Unrelenting Obsession (Magical Girl ☆Sym-tan☆),20 SP,N/A
Mental and Psychic Powers,Noblesse Oblige,6 SP,N/A
Mental and Psychic Powers,Operator (The Matrix),10 SP,N/A
Mental and Psychic Powers,Taking The Red Pill (The Matrix),12 SP,N/A
Magic and Mystic Powers,Magik,5 SP,N/A
Magic and Mystic Powers,Grimnir (Magicka),17 SP,N/A
Magic and Mystic Powers,Magician (Raildex),15 SP,N/A
Magic and Mystic Powers,Index Librorum Prohibitorum (Raildex),10 SP,N/A
Magic and Mystic Powers,Dragonmark (D&D),5 SP,N/A
Magic and Mystic Powers,Kineticist (Pathfinder),10 SP,N/A
Magic and Mystic Powers,Occult Magic (Pathfinder),10 SP,N/A
Magic and Mystic Powers,Arcane Magic (D&D/Pathfinder),10 SP,N/A
Magic and Mystic Powers,Bardic Magic (D&D/Pathfinder),10 SP,N/A
Magic and Mystic Powers,Warlock (D&D),10 SP,N/A
Magic and Mystic Powers,Arcane Magic (Warcraft),10 SP,N/A
Magic and Mystic Powers,Light Magic (Warcraft),10 SP,N/A
Magic and Mystic Powers,Shadow Magic (Warcraft),10 SP,N/A
Magic and Mystic Powers,Nature Magic (Warcraft),10 SP,N/A
Magic and Mystic Powers,Death Magic (Warcraft),10 SP,N/A
Magic and Mystic Powers,Fel Magic (Warcraft),10 SP,N/A
Magic and Mystic Powers,Shaman Magic (Warcraft),10 SP,N/A
Magic and Mystic Powers,Runic Magic (Warcraft),15 SP,N/A
Magic and Mystic Powers,Arcanist (Kingkiller Chronicles),12 SP,N/A
Magic and Mystic Powers,Allomancy (Mistborn),10 SP,N/A
Magic and Mystic Powers,Feruchemy (Mistborn),10 SP,N/A
Magic and Mystic Powers,Hemalurgy (Mistborn),10 SP,N/A
Magic and Mystic Powers,Alchemy (Fullmetal Alchemist),8 SP,N/A
Magic and Mystic Powers,Master of the Mystic Arts (Marvel),15 SP,N/A
Magic and Mystic Powers,Witchcraft & Wizardry (Harry Potter),15 SP,N/A
Magic and Mystic Powers,Planeswalker (Magic: The Gathering),25 SP,N/A
Magic and Mystic Powers,Colored Magic (Magic: The Gathering),15 SP,N/A
Magic and Mystic Powers,Transcension Fields (The Gods are Bastards),15 SP,N/A
Magic and Mystic Powers,Elantrian (Elantris),15 SP,N/A
Magic and Mystic Powers,Night (A Practical Guide to Evil),15 SP,N/A
Magic and Mystic Powers,Light (A Practical Guide to Evil),15 SP,N/A
Magic and Mystic Powers,Sorcery (A Practical Guide to Evil),15 SP,N/A
Magic and Mystic Powers,Name (A Practical Guide to Evil),20 SP,N/A
Magic and Mystic Powers,Magecraft (Type-Moon),10 SP| 5 SP| 0 SP,N/A
Magic and Mystic Powers,Old Magic (Type-Moon),25 SP,N/A
Magic and Mystic Powers,True Magic (Type-Moon),25 SP,N/A
Magic and Mystic Powers,Servant (Type-Moon),10 SP| 0 SP,N/A
Magic and Mystic Powers,Mystic Eyes (Type-Moon),15 SP,N/A
Magic and Mystic Powers,Mystic Eyes of Death Perception (Type-Moon),20 SP,N/A
Magic and Mystic Powers,Mystic Eyes of Petrification (Type-Moon),25 SP,N/A
Magic and Mystic Powers,Mystic Eyes of Fantasy,30 SP,N/A
Magic and Mystic Powers,Gates of Babylon (Type-Moon),40 SP,N/A
Magic and Mystic Powers,Summoner (Type-Moon),30 SP,N/A
Magic and Mystic Powers,Spin the Gacha,30 SP,N/A
Magic and Mystic Powers,Caption Curse (Type-Moon),3 SP,N/A
Magic and Mystic Powers,System Keraunos (Type-Moon),10 SP,N/A
Magic and Mystic Powers,Rho Aias (Type-Moon),10 SP,N/A
Magic and Mystic Powers,Prism (Lightbringer),20 SP,N/A
Magic and Mystic Powers,Elder Blood (The Witcher),20 SP,N/A
Magic and Mystic Powers,Libriomancy,30 SP,N/A
Magic and Mystic Powers,Square Mage (Familiar of Zero),10 SP,N/A
Magic and Mystic Powers,Void Mage (Familiar of Zero),15 SP,N/A
Magic and Mystic Powers,Firstborn Magic (Familiar of Zero),17 SP,N/A
Magic and Mystic Powers,Familiar Runes (Familiar of Zero),7 SP,N/A
Magic and Mystic Powers,The Clever Craft (TES),12 SP| 6 SP,N/A
Magic and Mystic Powers,Sorcery (Soulsborne),10 SP,N/A
Magic and Mystic Powers,Miracles (Soulsborne),10 SP,N/A
Magic and Mystic Powers,Pyromancies (Soulsborne),7 SP,N/A
Magic and Mystic Powers,Grafted (Elden Ring),7 SP,N/A
Magic and Mystic Powers,Magicborn (League of Legends),15 SP,N/A
Magic and Mystic Powers,Dragon Slayer Magic (Fairy Tail),15 SP,N/A
Magic and Mystic Powers,God Slayer Magic (Fairy Tail),15 SP,N/A
Magic and Mystic Powers,Devil Slayer Magic (Fairy Tail),15 SP,N/A
Magic and Mystic Powers,Take Over Magic (Fairy Tail),8 SP,N/A
Magic and Mystic Powers,Arc of Embodiment Magic (Fairy Tail),15 SP,N/A
Magic and Mystic Powers,Command T Magic (Fairy Tail),15 SP,N/A
Magic and Mystic Powers,Black Arts - Etherious (Fairy Tail),10 SP,N/A
Magic and Mystic Powers,Crash Magic (Fairy Tail),15 SP,N/A
Magic and Mystic Powers,Archive Magic (Fairy Tail),10 SP,N/A
Magic and Mystic Powers,Backyard Magic (Guilty Gear),15 SP,N/A
Magic and Mystic Powers,Third Generation Gear (Guilty Gear),15 SP,N/A
Magic and Mystic Powers,Surgebinding (Stormlight Archives),17 SP,N/A
Magic and Mystic Powers,The Practice (Otherverse),12 SP,N/A
Magic and Mystic Powers,Awakening (Warbreaker),8 SP,N/A
Magic and Mystic Powers,Blood Magic ,15 SP| 5 SP| 5 SP| 0 SP,N/A
Magic and Mystic Powers,Sleigh Beggy (The Ancient Magus' Bride),5 SP,N/A
Magic and Mystic Powers,Shaper (Geneforge),15 SP,N/A
Magic and Mystic Powers,The Laughing Magician (DC/Hellblazer),50 SP,N/A
Magic and Mystic Powers,True Name (Skulduggery Pleasant),25 SP,N/A
Magic and Mystic Powers,Winds of Magic (Warhammer Fantasy),15 SP,N/A
Magic and Mystic Powers,Ether Gear (Edens Zero),15 SP,N/A
Magic and Mystic Powers,Gramarye (Inheritance Cycle),15 SP,N/A
Magic and Mystic Powers,Magister (Negima),20 SP,N/A
Magic and Mystic Powers,Spiritual Magician,15 SP,N/A
Magic and Mystic Powers,Abyssal Warlock,15 SP,N/A
Magic and Mystic Powers,Color Mage (Re:Zero),10 SP,N/A
Magic and Mystic Powers,Witch of Sin (Re:Zero),20 SP,N/A
Magic and Mystic Powers,Sunshine (The Seven Deadly Sins),15 SP,N/A
Magic and Mystic Powers,Full Counter (The Seven Deadly Sins),15 SP,N/A
Magic and Mystic Powers,Crisis (The Seven Deadly Sins),15 SP,N/A
Magic and Mystic Powers,The Ruler (Seven Deadly Sins),23 SP,N/A
Magic and Mystic Powers,Magic Power (Seven Deadly Sins),12 SP,N/A
Magic and Mystic Powers,Tier Magic (Overlord),18 SP,N/A
Magic and Mystic Powers,Wild Magic (Overlord),18 SP,N/A
Magic and Mystic Powers,Magicbabble,30 SP,N/A
Magic and Mystic Powers,Zeed Toven (4-Cut Hero),10 SP,N/A
Magic and Mystic Powers,Alpha Stigma (The Legend of The Legendary Heroes),20 SP,N/A
Magic and Mystic Powers,Authority - Stigma (The Novel's Extra),15 SP,N/A
Magic and Mystic Powers,Magician (The Magicians),15 SP,N/A
Magic and Mystic Powers,Mahou Shoujo (Puella Magi Madoka☆Magica),8 SP,N/A
Magic and Mystic Powers,The Mist (Percy Jackson),15 SP,N/A
Magic and Mystic Powers,Magic Technician (Mahouka Koukou no Rettousei),15 SP,N/A
Magic and Mystic Powers,Ancient Magic (Arifureta),10 SP,N/A
Magic and Mystic Powers,Analysis Magic (A Returner’s Magic Should Be Special),10 SP,N/A
Magic and Mystic Powers,Copycat (Copy Kitty),17 SP,N/A
Magic and Mystic Powers,Cantrip Catalog (Cantrip CYOA),10 SP,N/A
Magic and Mystic Powers,Master of Words (Konjiki No Wordmaster),20 SP,N/A
Magic and Mystic Powers,Witch Time (Bayonetta),10 SP,N/A
Magic and Mystic Powers,Formulaic Magic (DxD),10 SP,N/A
Magic and Mystic Powers,The Awakened Gnosis (Chronicles of Darkness - Mage: The Awakening),20 SP,N/A
Magic and Mystic Powers,Through the Thorns (Chronicles of Darkness - Changeling: the Lost),15 SP,N/A
Magic and Mystic Powers,The Last Magician of the Century (Magic Kaito),10 SP| 6 SP,N/A
Magic and Mystic Powers,Cooking By The Book,15 SP,N/A
Magic and Mystic Powers,Mathemagician (Planeswalker Rising),20 SP,N/A
Magic and Mystic Powers,State Approved Magic (Youjo Senki),10 SP,Required: Magitech
Magic and Mystic Powers,Maddening Witchery (Soul Eater),10 SP,N/A
Magic and Mystic Powers,Necromancy,15 SP| 0 SP,N/A
Magic and Mystic Powers,The Dark One (Once Upon a Time),30 SP,N/A
Magic and Mystic Powers,Radiant Painter,20 SP,N/A
Magic and Mystic Powers,Magical Melody,20 SP,N/A
Magic and Mystic Powers,The Gift (Sorcerously Advanced),15 SP,N/A
Magic and Mystic Powers,Illusion Magic,20 SP,N/A
Magic and Mystic Powers,Warlic (Artix Entertainment),25 SP,N/A
Magic and Mystic Powers,Dominant (Final Fantasy XVI),20 SP,N/A
Magic and Mystic Powers,Ice King (Adventure Time),25 SP,N/A
Magic and Mystic Powers,Biomancy,15 SP,N/A
Magic and Mystic Powers,The Echo (Final Fantasy XIV),10 SP,N/A
Magic and Mystic Powers,The Script (Ar'Kendrithyst),15 SP,N/A
Magic and Mystic Powers,I’Cie (Final Fantasy XIII),10 SP,N/A
Magic and Mystic Powers,King of Insomnia (Final Fantasy XV),25 SP,N/A
Magic and Mystic Powers,"Tier Magic, kupo! (Final Fantasy)",10 SP,N/A
Magic and Mystic Powers,Homo Magi (DC Comics),10 SP,N/A
Magic and Mystic Powers,Logomancy (DC Comics),15 SP| 5 SP,N/A
Magic and Mystic Powers,Atlantean Magic (DC Comics),10 SP,N/A
Magic and Mystic Powers,Skinchanger (A Song of Ice and Fire),5 SP,N/A
Magic and Mystic Powers,Blood Magic (A Song of Ice and Fire),10 SP,N/A
Magic and Mystic Powers,Sorcery (Sorcerer’s Apprentice),10 SP,N/A
Magic and Mystic Powers,Child of Luna,35 SP,N/A
Magic and Mystic Powers,Witch of the Void,25 SP,N/A
Magic and Mystic Powers,Enchanting Mastery,15 SP,N/A
Magic and Mystic Powers,Street Druid,15 SP,N/A
Magic and Mystic Powers,Codex Esoterica,25 SP,N/A
Magic and Mystic Powers,First Class Mage (Sousou no Frieren),8 SP,N/A
Magic and Mystic Powers,Dark Magic (Fire Emblem),20 SP,N/A
Magic and Mystic Powers,Dragonlord (Merlin),15 SP,N/A
Magic and Mystic Powers,Arcanum (The Dragon Prince) ,10 SP,N/A
Magic and Mystic Powers,Occult,5 SP,N/A
Magic and Mystic Powers,Celestial Current,25 SP,N/A
Magic and Mystic Powers,Tattoo Genesis,25 SP,N/A
Magic and Mystic Powers,Chaos Magic,10 SP,N/A
Magic and Mystic Powers,Phenomenal Evil (League of Legends),30 SP,N/A
Magic and Mystic Powers,Linker Core (Magical Girl Lyrical Nanoha),10 SP,N/A
Magic and Mystic Powers,Household Magic,5 SP,N/A
Magic and Mystic Powers,Furycrafting (Codex Alera),7 SP,N/A
Magic and Mystic Powers,Lightning Magic (JRPG Traitor),8 SP,N/A
Magic and Mystic Powers,Sea Magic (JRPG Traitor),15 SP,N/A
Magic and Mystic Powers,Craft Magical Items (JRPG Traitor),20 SP,N/A
Magic and Mystic Powers,Cursed Child,10 SP,N/A
Magic and Mystic Powers,Curse Eater,10 SP,N/A
Magic and Mystic Powers,Bonecharms (Dishonored),3 SP,N/A
Magic and Mystic Powers,Originium Arts (Arknights),5 SP,N/A
Magic and Mystic Powers,Death-Attribute Magic (The Death Mage Doesn't Want A Fourth Time),15 SP,N/A
Magic and Mystic Powers,Magical Girl (Transformation or Death),15 SP,N/A
Magic and Mystic Powers,Od Magic (Berserk),10 SP,N/A
Magic and Mystic Powers,Awakened (Shadowrun),10 SP,N/A
Magic and Mystic Powers,Arisen (Dragon's Dogma),15 SP,N/A
Magic and Mystic Powers,Blazer (Chivalry Of A Failed Knight),20 SP,N/A
Magic and Mystic Powers,Magician (Touhou Project),20 SP,N/A
Magic and Mystic Powers,Pire Craft,10 SP,N/A
Magic and Mystic Powers,Glyphs (The Owl House),8 SP,N/A
Magic and Mystic Powers,Knower To Be (Noita),12 SP,N/A
Magic and Mystic Powers,Portalmaster (Skylanders),35 SP,N/A
Magic and Mystic Powers,Sorcery (Daniel Black),20 SP,N/A
Magic and Mystic Powers,Wakfu (Dofus),15 SP,N/A
Magic and Mystic Powers,Negative Energy (World Tree Online),15 SP,N/A
Magic and Mystic Powers,Apprentice (Bartimaeus Sequence),10 SP,N/A
Magic and Mystic Powers,Holy Magic (I was reincarnated as the 7th prince),10 SP,N/A
Magic and Mystic Powers,Summoning Ceremony (The Unexplored Summon://Blood Sign),40 SP,N/A
Magic and Mystic Powers,Sailor Guardian (Sailor Moon),20 SP,N/A
Magic and Mystic Powers,Divination,10 SP,N/A
Magic and Mystic Powers,Voice of The Magical Cat (Magical Girl ☆Sym-tan☆),30 SP,N/A
Magic and Mystic Powers,Mayo Lich (Magical Girl ☆Sym-tan☆),15 SP,N/A
Magic and Mystic Powers,Sign Magic (The Kid Who Would Be King),10 SP,N/A
Magic and Mystic Powers,The Bard’s Dream,15 SP,N/A
Magic and Mystic Powers,Thaumatology (SCP Foundation),5 SP,N/A
Magic and Mystic Powers,The Heat of the Invisible Sun (Invisible Sun),15 SP,N/A
Magic and Mystic Powers,Magi Craft Meister (Magi Craft Meister),5 SP,N/A
Magic and Mystic Powers,Wizardly Wonders (Discworld) ,15 SP,N/A
Magic and Mystic Powers,Golemancy,15 SP,N/A
Magic and Mystic Powers,Magical Girl Idol (Magical Girl Another World Idol),10 SP,N/A
Magic and Mystic Powers,Eldritch Magic,8 SP,N/A
Magic and Mystic Powers,Samusara (Soulfire),50 SP,N/A
Magic and Mystic Powers,Gun Magic,10 SP,N/A
Magic and Mystic Powers,Santa Claus is Coming to Town!,20 SP,N/A
Magic and Mystic Powers,The Dedicated Healer,15 SP,N/A
Magic and Mystic Powers,Phoenix,25 SP,N/A
Magic and Mystic Powers,Magical Expertise (Ouroboros CYOA),30 SP,N/A
Magic and Mystic Powers,Lumen Sage (Bayonetta),30 SP,N/A
Magic and Mystic Powers,Umbra Witch (Bayonetta),30 SP,N/A
Magic and Mystic Powers,Spell Crafter,15 SP,N/A
Magic and Mystic Powers,Calling The Aurora,25 SP,N/A
Magic and Mystic Powers,Legacy of Mewni (Star Vs. The Forces of Evil),40 SP,N/A
Magic and Mystic Powers,Heart Full of Wonder (Disney),15 SP,N/A
Magic and Mystic Powers,Prophet (Illwinter's Dominions),15 SP,N/A
Magic and Mystic Powers,The Mage,20 SP,N/A
Magic and Mystic Powers,Astromancy,25 SP,N/A
Magic and Mystic Powers,Marvelous Mage (Brockton Bay's Marvelous Mage),20 SP,N/A
Magic and Mystic Powers,Archetype (Metaphor: ReFantazio),10 SP,N/A
Magic and Mystic Powers,Sorcery (World Of Darkness),7 SP,N/A
Magic and Mystic Powers,Green Mage,10 SP,N/A
Magic and Mystic Powers,Liber Arcana,10 SP,N/A
Magic and Mystic Powers,Virga Arcana,2 SP,N/A
Magic and Mystic Powers,Blue Mage,10 SP,N/A
Magic and Mystic Powers,Magic (Jackal Among Snakes),12 SP,N/A
Magic and Mystic Powers,Jewel Magic,20 SP,N/A
Magic and Mystic Powers,Rune-Smith,10 SP,N/A
Magic and Mystic Powers,,,N/A
Magic and Mystic Powers,Heart of Runes,25 SP,N/A
Magic and Mystic Powers,Art of the Other,25 SP,N/A
Magic and Mystic Powers,Awakened (Mage: The Ascension),35 SP,N/A
Magic and Mystic Powers,Elemental Realm Connection (DC Comics),20 SP,N/A
Magic and Mystic Powers,Die Ewigkeit (Shinza Bansho) ,25 SP,N/A
Spiritual and Divine Powers,Ki (Dragon Ball Series),5 SP| 20 SP| 0 SP,N/A
Spiritual and Divine Powers,Chakra (Naruto),10 SP| 0 SP,N/A
Spiritual and Divine Powers,Haki (One Piece),15 SP,N/A
Spiritual and Divine Powers,Reiryoku (Bleach),5 SP,N/A
Spiritual and Divine Powers,Total Concentration Breathing (Demon Slayer),5 SP,N/A
Spiritual and Divine Powers,Nen (HxH),10 SP,N/A
Spiritual and Divine Powers,Airbending (A:TLA),5 SP,N/A
Spiritual and Divine Powers,Waterbending (A:TLA),5 SP,N/A
Spiritual and Divine Powers,Earthbending (A:TLA),5 SP,N/A
Spiritual and Divine Powers,Firebending (A:TLA),5 SP,N/A
Spiritual and Divine Powers,Avatar (A:TLA),17 SP,N/A
Spiritual and Divine Powers,Falna (DanMachi),5 SP| 0 SP,N/A
Spiritual and Divine Powers,Demigod (Percy Jackson),10 SP,N/A
Spiritual and Divine Powers,Hunter of Artemis (Percy Jackson),12 SP,N/A
Spiritual and Divine Powers,Saga (Valhalla Saga),10 SP,N/A
Spiritual and Divine Powers,Divine Magic (D&D),10 SP,N/A
Spiritual and Divine Powers,Grail Knight (Warhammer Fantasy Battles),10 SP,N/A
Spiritual and Divine Powers,Aasimar (D&D),10 SP,N/A
Spiritual and Divine Powers,Fragmented Divinity,12 SP,N/A
Spiritual and Divine Powers,Solar Exalted (Exalted),35 SP,N/A
Spiritual and Divine Powers,Lunar Exalted (Exalted),30 SP,N/A
Spiritual and Divine Powers,Sidereal Exalted (Exalted),30 SP,N/A
Spiritual and Divine Powers,Alchemical Exalted (Exalted),20 SP,N/A
Spiritual and Divine Powers,Terrestrial Exalted (Exalted),15 SP,N/A
Spiritual and Divine Powers,Exigent (Exalted),15 SP,N/A
Spiritual and Divine Powers,Soulbond,5 SP,N/A
Spiritual and Divine Powers,Cursed Energy Manipulation (Jujutsu Kaisen),10 SP| 5 SP| 0 SP,N/A
Spiritual and Divine Powers,The Six Eyes (Jujutsu Kaisen),10 SP,N/A
Spiritual and Divine Powers,Cursed Spirit (Jujutsu Kaisen),15 SP,N/A
Spiritual and Divine Powers,Sendo (JJBA),10 SP,N/A
Spiritual and Divine Powers,The Spin (JJBA),10 SP,N/A
Spiritual and Divine Powers,Stand (JJBA),10 SP,N/A
Spiritual and Divine Powers,Fate Breaker,25 SP,N/A
Spiritual and Divine Powers,Dovahkiin (TES),25 SP,N/A
Spiritual and Divine Powers,Shezzarine (TES),25 SP,N/A
Spiritual and Divine Powers,Spiral Power (Gurren Lagann),40 SP,N/A
Spiritual and Divine Powers,Cosmo (Saint Seiya),20 SP,N/A
Spiritual and Divine Powers,Avant Heim (No Game No Life),30 SP,N/A
Spiritual and Divine Powers,Mark of Cain (Mortal Instruments),30 SP,N/A
Spiritual and Divine Powers,Charyeok (The God of High School),25 SP,N/A
Spiritual and Divine Powers,Demifiend (Shin Megami Tensei),60 SP,N/A
Spiritual and Divine Powers,Nahobino (Shin Megami Tensei),60 SP,N/A
Spiritual and Divine Powers,Celestial Brush God (Okami),35 SP,N/A
Spiritual and Divine Powers,Pandora's Child (Campione!),30 SP,N/A
Spiritual and Divine Powers,Shazam (DC Comics),40 SP,N/A
Spiritual and Divine Powers,Ghost Rider (Marvel),30 SP,N/A
Spiritual and Divine Powers,Captain Universe (Marvel),65 SP,N/A
Spiritual and Divine Powers,Phoenix Force (Marvel),80 SP,N/A
Spiritual and Divine Powers,Shard of Adonalsium (Cosmere),40 SP,N/A
Spiritual and Divine Powers,Aura (RWBY),10 SP,N/A
Spiritual and Divine Powers,Shehai (TES),15 SP,N/A
Spiritual and Divine Powers,Eternal Flame,40 SP,N/A
Spiritual and Divine Powers,Library of Heaven's Path (Library of Heaven's Path),15 SP,N/A
Spiritual and Divine Powers,Denial Of Heavens,20 SP,N/A
Spiritual and Divine Powers,The Little Knight Who Dreams (Hollow Knight),5 SP,N/A
